时间,最低温度,最高温度,湿度,风向,风力,紫外线,空气质量
2023/3/19,8,10,90,南风,1,最弱,48
2023/3/20,9,11,94,东北风,1,最弱,47
2023/3/21,11,13,87,东风,2,最弱,36
2023/3/22,11,16,90,北风,2,最弱,56
2023/3/23,10,18,85,东北风,2,最弱,66
2023/3/24,7,14,75,东风,1,最弱,119
2023/3/25,4,13,89,东北风,2,最弱,53
2023/3/26,6,18,56,北风,1,中等,59
2023/3/27,9,20,52,南风,2,最弱,96
2023/3/28,10,20,82,西风,2,最弱,94
2023/3/29,11,18,78,西南风,2,最弱,99
2023/3/30,11,22,89,东南风,2,弱,81
2023/3/31,11,22,87,北风,1,弱,75
2023/4/1,13,25,55,东南风,2,强,68
2023/4/2,17,26,88,东南风,4,最弱,58
2023/4/3,13,21,92,东南风,3,最弱,33
2023/4/4,8,14,76,北风,3,最弱,24
2023/4/5,11,17,73,东北风,4,弱,32
2023/4/6,5,17,95,西北风,2,最弱,38
2023/4/7,8,21,84,东北风,2,强,71
2023/4/8,9,22,87,东南风,3,弱,63
2023/4/9,13,25,83,南风,3,弱,62
2023/4/10,16,27,69,南风,3,最弱,64
2023/4/11,16,28,43,东北风,2,弱,89
2023/4/12,18,28,69,东南风,3,弱,243
2023/4/13,19,23,91,东南风,2,弱,85
2023/4/14,13,24,54,北风,3,最弱,66
2023/4/15,16,26,75,西南风,3,最弱,99
2023/4/16,19,30,60,西南风,3,强,66
2023/4/17,20,33,80,南风,4,强,64
2023/4/18,18,25,96,东风,1,最弱,52
2023/4/19,18,30,93,东北风,3,最弱,66
2023/4/20,19,31,53,东风,2,强,80
2023/4/21,14,27,64,东风,3,强,60
2023/4/22,8,12,89,北风,4,最弱,37
2023/4/23,9,10,93,北风,3,最弱,17
2023/4/24,10,12,85,东北风,3,最弱,22
2023/4/25,9,19,75,西北风,2,最弱,32
2023/4/26,12,23,64,东南风,2,中等,35
2023/4/27,16,20,85,东南风,2,最弱,46
2023/4/28,14,24,64,东北风,2,最弱,53
2023/4/29,9,22,70,北风,3,中等,111
2023/4/30,11,25,91,西南风,2,最弱,97
2023/5/1,17,29,53,东南风,3,强,71
2023/5/2,20,25,80,东风,2,最弱,62
2023/5/3,20,26,91,南风,2,最弱,53
2023/5/4,20,29,97,西北风,2,弱,32
2023/5/5,16,26,80,北风,3,强,25
2023/5/6,13,20,94,北风,2,最弱,30
2023/5/7,15,23,61,北风,2,中等,38
2023/5/8,13,25,50,东北风,2,最弱,46
2023/5/9,16,26,55,北风,1,强,48
2023/5/10,14,17,94,北风,3,最弱,41
2023/5/11,14,23,89,西南风,1,最弱,51
2023/5/12,16,27,88,西南风,1,强,55
2023/5/13,17,28,90,西南风,2,最弱,50
2023/5/14,20,30,88,西南风,1,最弱,55
2023/5/15,23,31,61,南风,2,最弱,63
2023/5/16,19,27,94,东南风,3,最弱,66
2023/5/17,19,25,95,西风,2,最弱,28
2023/5/18,21,31,88,东北风,2,中等,55
2023/5/19,22,32,85,东南风,2,弱,69
2023/5/20,23,30,77,南风,2,最弱,67
2023/5/21,14,26,89,北风,5,最弱,61
2023/5/22,14,21,91,东北风,1,弱,51
2023/5/23,17,23,95,北风,1,最弱,58
2023/5/24,17,24,93,东南风,2,弱,41
2023/5/25,21,26,97,北风,2,最弱,48
2023/5/26,21,23,97,东风,3,最弱,30
2023/5/27,24,34,1,西南风,2,最弱,34
2023/5/28,24,35,89,北风,2,中等,43
2023/5/29,24,31,84,北风,2,中等,33
2023/5/30,22,26,81,北风,2,最弱,29
2023/5/31,22,28,76,东北风,1,中等,30
2023/6/1,23,32,86,北风,2,中等,41
2023/6/2,22,30,37,东北风,3,最弱,58
2023/6/3,21,28,64,北风,2,最弱,41
2023/6/4,20,27,81,北风,2,最弱,55
2023/6/5,19,22,95,西北风,1,最弱,25
2023/6/6,20,28,92,南风,2,强,34
2023/6/7,22,30,86,西南风,1,弱,44
2023/6/8,22,32,81,东风,1,最弱,50
2023/6/9,23,34,86,南风,1,强,54
2023/6/10,24,36,90,东北风,2,强,56
2023/6/11,23,34,85,东南风,3,最弱,67
2023/6/12,23,32,87,东北风,1,最弱,76
2023/6/13,22,29,94,南风,2,最弱,50
2023/6/14,23,34,88,南风,2,最弱,55
2023/6/15,24,31,82,东风,1,最弱,70
2023/6/16,22,29,85,东风,3,最弱,49
2023/6/17,24,25,90,东风,2,最弱,37
2023/6/18,23,29,97,西北风,3,最弱,42
2023/6/19,23,26,92,西南风,2,最弱,18
2023/6/20,24,32,91,南风,2,强,40
2023/6/21,26,33,84,东北风,1,最弱,49
2023/6/22,22,29,88,东南风,1,最弱,39
2023/6/23,21,27,86,南风,1,最弱,34
2023/6/24,23,28,90,西南风,2,最弱,35
2023/6/25,22,26,94,南风,2,最弱,34
2023/6/26,24,32,92,东南风,2,强,41
2023/6/27,24,32,68,南风,2,中等,34
2023/6/28,27,32,66,南风,2,最弱,32
2023/6/29,25,31,95,北风,1,最弱,19
2023/6/30,23,28,89,南风,2,最弱,33
2023/7/1,26,32,91,东南风,1,最弱,33
2023/7/2,29,35,80,东南风,2,最弱,30
2023/7/3,26,35,67,南风,2,最弱,33
2023/7/4,22,30,79,西风,1,最弱,28
2023/7/5,27,33,75,东南风,2,强,29
2023/7/6,28,35,65,南风,2,弱,30
2023/7/7,29,34,84,东北风,1,弱,31
2023/7/8,28,32,89,西南风,2,最弱,23
2023/7/9,29,35,82,南风,3,最弱,24
2023/7/10,30,36,78,南风,1,中等,26
2023/7/11,30,36,77,东南风,3,最弱,28
2023/7/12,30,36,67,东南风,3,最弱,32
2023/7/13,26,35,75,西风,2,最弱,32
2023/7/14,24,29,91,西南风,2,最弱,27
2023/7/15,26,32,84,北风,1,最弱,40
2023/7/16,24,32,83,北风,2,最弱,53
2023/7/17,25,32,84,北风,2,中等,38
2023/7/18,26,32,81,东风,1,最弱,35
2023/7/19,26,33,88,东南风,2,最弱,29
2023/7/20,26,33,96,东南风,1,最弱,30
2023/7/21,25,35,96,南风,3,最弱,26
2023/7/22,25,31,86,东南风,2,最弱,19
2023/7/23,26,33,92,西南风,0,中等,30
2023/7/24,27,34,88,东风,3,弱,39
2023/7/25,26,30,96,北风,3,最弱,44
2023/7/26,26,35,74,东风,3,强,39
2023/7/27,26,36,67,东北风,2,强,25
2023/7/28,25,34,74,东北风,3,强,25
2023/7/29,25,28,93,南风,1,最弱,18
2023/7/30,26,33,85,东南风,3,中等,25
2023/7/31,26,32,84,东南风,2,最弱,28
2023/8/1,26,34,80,东南风,3,最弱,34
2023/8/2,27,35,76,东南风,2,很强,33
2023/8/3,27,36,74,东南风,1,很强,46
2023/8/4,28,37,67,西南风,2,很强,49
2023/8/5,28,38,72,西南风,2,很强,48
2023/8/6,28,37,76,东北风,2,很强,41
2023/8/7,26,35,68,东北风,3,最弱,34
2023/8/8,27,35,64,东北风,3,中等,33
2023/8/9,25,35,66,东北风,3,强,43
2023/8/10,25,34,64,东北风,2,强,43
2023/8/11,26,36,57,东南风,2,强,49
2023/8/12,25,37,67,东南风,1,强,52
2023/8/13,25,33,71,北风,3,弱,34
2023/8/14,24,34,75,东北风,1,最弱,36
2023/8/15,24,35,62,北风,2,很强,51
2023/8/16,25,36,65,西北风,1,很强,60
2023/8/17,26,37,56,北风,2,强,62
2023/8/18,26,37,61,东北风,2,中等,52
2023/8/19,26,36,87,东北风,2,强,57
2023/8/20,26,36,80,东南风,2,中等,59
2023/8/21,24,30,85,西南风,2,中等,40
2023/8/22,23,33,86,北风,3,中等,31
2023/8/23,24,34,60,东南风,2,中等,52
2023/8/24,25,34,60,东北风,2,中等,58
2023/8/25,25,32,67,东北风,2,强,52
2023/8/26,27,34,65,东风,3,强,64
2023/8/27,20,28,78,西北风,1,中等,31
2023/8/28,20,26,74,北风,4,中等,25
2023/8/29,20,28,68,东北风,3,最弱,55
2023/8/30,21,28,81,东北风,2,最弱,91
2023/8/31,19,30,88,东北风,2,强,110
2023/9/1,21,32,56,东北风,2,强,47
2023/9/2,22,31,64,东北风,2,最弱,42
2023/9/3,22,29,91,北风,1,最弱,42
2023/9/4,22,32,67,东北风,2,最弱,52
2023/9/5,24,33,77,东北风,2,强,36
2023/9/6,25,34,86,东北风,2,强,32
2023/9/7,24,34,67,东北风,2,强,34
2023/9/8,24,35,78,东北风,2,强,49
2023/9/9,26,36,82,东南风,2,强,59
2023/9/10,26,35,77,东风,2,弱,55
2023/9/11,23,31,80,东北风,2,最弱,47
2023/9/12,21,26,96,东北风,3,最弱,32
2023/9/13,20,26,80,北风,3,最弱,31
2023/9/14,21,28,94,东北风,2,弱,27
2023/9/15,21,31,84,西北风,1,强,42
2023/9/16,22,31,92,东南风,1,强,44
2023/9/17,24,33,89,东南风,2,中等,43
2023/9/18,26,34,73,东南风,2,最弱,42
2023/9/19,22,35,62,南风,3,最弱,36
2023/9/20,20,22,95,北风,4,最弱,23
2023/9/21,19,20,86,东北风,3,最弱,23
2023/9/22,21,23,96,东北风,1,最弱,27
2023/9/23,20,22,96,东北风,2,最弱,19
2023/9/24,20,24,91,北风,2,最弱,26
2023/9/25,20,23,91,北风,2,最弱,21
2023/9/26,20,24,93,西北风,2,最弱,23
2023/9/27,21,27,82,西北风,1,强,33
2023/9/28,22,27,85,东北风,2,强,37
2023/9/29,20,28,84,西北风,2,强,51
2023/9/30,20,23,96,东北风,3,强,21
2023/10/1,21,25,93,东风,3,最弱,32
2023/10/2,18,21,97,东北风,2,最弱,39
2023/10/3,16,21,87,北风,2,最弱,16
2023/10/4,19,20,96,东北风,2,最弱,23
2023/10/5,19,25,66,东北风,3,最弱,42
2023/10/6,15,23,84,东北风,3,中等,29
2023/10/7,13,18,88,北风,2,最弱,23
2023/10/8,14,21,94,东北风,2,中等,23
2023/10/9,17,23,90,东北风,2,最弱,28
2023/10/10,12,21,96,东北风,1,最弱,36
2023/10/11,15,24,89,东北风,2,强,49
2023/10/12,15,21,94,北风,2,最弱,50
2023/10/13,14,23,94,西北风,2,最弱,57
2023/10/14,13,25,94,西风,2,弱,65
2023/10/15,13,28,94,西风,2,强,64
2023/10/16,12,28,92,东南风,2,强,76
2023/10/17,15,28,90,东南风,3,强,60
2023/10/18,17,29,90,东南风,2,强,69
2023/10/19,13,23,94,北风,4,中等,63
2023/10/20,8,22,87,东北风,4,强,25
2023/10/21,10,22,86,东北风,1,强,32
2023/10/22,9,24,91,东南风,2,强,52
2023/10/23,13,25,91,东南风,2,强,54
2023/10/24,16,28,89,东风,1,中等,72
2023/10/25,17,22,96,西风,2,最弱,100
2023/10/26,16,27,91,北风,2,中等,113
2023/10/27,16,23,78,西北风,2,最弱,95
2023/10/28,15,25,91,西风,1,最弱,141
2023/10/29,12,26,87,西北风,1,中等,119
2023/10/30,13,27,91,西南风,1,强,100
2023/10/31,14,28,91,南风,2,强,76
2023/11/1,15,28,90,南风,2,强,72
2023/11/2,16,29,90,南风,2,强,56
2023/11/3,15,29,37,东北风,2,弱,81
2023/11/4,14,16,93,北风,1,弱,81
2023/11/5,7,16,95,西北风,3,最弱,53
2023/11/6,7,20,92,东北风,2,强,24
2023/11/7,11,23,94,东南风,3,强,41
2023/11/8,17,22,77,东南风,2,弱,39
2023/11/9,12,18,91,东北风,3,最弱,49
2023/11/10,10,13,74,东北风,3,最弱,53
2023/11/11,5,9,94,北风,4,最弱,31
2023/11/12,6,12,62,东北风,4,强,35
2023/11/13,1,10,93,东北风,2,最弱,45
2023/11/14,4,15,95,东南风,1,强,59
2023/11/15,7,13,96,东北风,2,最弱,70
2023/11/16,2,15,92,西北风,4,强,78
2023/11/17,3,18,93,西北风,2,强,98
2023/11/18,5,19,91,东南风,2,弱,74
2023/11/19,7,22,94,南风,2,强,67
2023/11/20,7,22,94,东南风,2,强,70
2023/11/21,9,23,94,东南风,2,强,65
2023/11/22,10,20,94,东南风,1,最弱,75
2023/11/23,4,19,43,东北风,4,强,69
2023/11/24,4,14,46,东北风,3,强,53
2023/11/25,5,14,92,东北风,2,强,52
2023/11/26,3,12,95,西北风,2,强,67
2023/11/27,4,17,96,西北风,1,强,62
2023/11/28,6,19,58,东南风,2,强,75
2023/11/29,5,17,52,东北风,4,强,72
2023/11/30,0,7,45,东北风,4,最弱,44
2023/12/1,3,10,84,东北风,2,弱,59
2023/12/2,3,13,80,东北风,1,最弱,70
2023/12/3,5,15,78,东北风,1,最弱,78
2023/12/4,3,15,93,西南风,2,最弱,98
2023/12/5,7,18,91,东南风,1,最弱,74
2023/12/6,5,19,88,西北风,2,强,67
2023/12/7,8,22,88,西南风,2,强,70
2023/12/8,13,24,85,东南风,2,最弱,65
2023/12/9,13,20,74,东南风,2,最弱,75
2023/12/10,4,11,91,东北风,4,最弱,69
2023/12/11,2,5,81,北风,4,最弱,53
2023/12/12,4,8,78,东北风,2,强,52
2023/12/13,7,8,96,东南风,2,最弱,67
2023/12/14,1,7,93,东北风,3,最弱,62
2023/12/15,-1,3,78,北风,4,最弱,75
2023/12/16,-1,2,52,东北风,4,最弱,72
2023/12/17,0,1,64,东北风,2,弱,44
2023/12/18,-3,0,83,西北风,2,最弱,65
2023/12/19,-3,5,91,北风,2,强,75
2023/12/20,-3,5,69,东北风,3,强,69
2023/12/21,-5,3,54,东北风,4,强,53
2023/12/22,-3,2,66,东北风,2,最弱,52
2023/12/23,-3,7,84,北风,1,强,67
2023/12/24,-3,10,86,西北风,1,强,62
2023/12/25,0,13,85,东南风,2,强,75
2023/12/26,1,15,80,东南风,1,最弱,72
2023/12/27,0,11,74,东北风,3,强,44
2023/12/28,5,12,65,东北风,2,强,42
2023/12/29,4,9,93,北风,2,弱,80
2023/12/30,0,12,96,西南风,2,强,92
2023/12/31,0,13,63,东北风,3,强,90
2024/1/1,1,11,90,东北风,2,强,114
2024/1/2,1,8,96,西北风,2,最弱,111
2024/1/3,1,13,97,西南风,1,强,64
2024/1/4,3,15,94,东南风,2,强,65
2024/1/5,6,10,92,北风,1,强,81
2024/1/6,0,12,57,东北风,2,强,98
2024/1/7,0,8,60,东北风,3,强,157
2024/1/8,1,11,93,东风,1,最弱,164
2024/1/9,0,13,70,西北风,1,中等,134
2024/1/10,0,12,90,东北风,2,强,122
2024/1/11,4,16,91,西南风,2,强,130
2024/1/12,3,18,93,东南风,1,强,130
2024/1/13,7,20,87,东南风,2,强,107
2024/1/14,6,14,60,东北风,3,最弱,194
2024/1/15,5,7,49,东北风,3,最弱,143
2024/1/16,3,6,94,东北风,3,最弱,54
2024/1/17,3,4,96,西北风,2,最弱,31
2024/1/18,4,5,95,东北风,3,最弱,41
2024/1/19,1,4,90,北风,3,最弱,24
2024/1/20,0,3,92,北风,3,强,55
2024/1/21,-1,5,61,东北风,4,中等,84
2024/1/22,-6,0,51,东北风,4,最弱,44
2024/1/23,-5,2,83,东北风,3,强,27
2024/1/24,-2,4,53,北风,2,弱,42
2024/1/25,0,8,83,西北风,1,强,71
2024/1/26,0,7,89,北风,1,最弱,81
2024/1/27,-3,11,88,北风,2,强,103
2024/1/28,0,13,70,东风,2,强,84
2024/1/29,3,13,49,东南风,2,最弱,98
2024/1/30,8,11,95,东风,1,最弱,117
2024/1/31,7,9,91,东北风,2,最弱,106
2024/2/1,0,3,87,北风,4,最弱,39
2024/2/2,0,1,94,北风,3,最弱,35
2024/2/3,-2,0,94,北风,3,最弱,62
2024/2/4,-4,0,93,西北风,2,最弱,106
2024/2/5,-1,0,89,东北风,2,最弱,83
2024/2/6,-1,0,93,东北风,2,最弱,95
2024/2/7,-1,3,92,东北风,2,最弱,114
2024/2/8,-2,6,94,北风,1,弱,121
2024/2/9,-1,9,79,西南风,2,强,122
2024/2/10,2,14,94,西南风,2,强,154
2024/2/11,1,18,89,东南风,2,强,125
2024/2/12,10,20,53,东南风,3,强,71
2024/2/13,10,23,86,东南风,3,最弱,55
2024/2/14,8,22,69,东南风,2,弱,63
2024/2/15,1,12,60,东北风,4,最弱,70
2024/2/16,5,14,87,南风,2,强,30
2024/2/17,14,17,75,东南风,3,最弱,45
2024/2/18,11,26,72,西南风,3,弱,49
2024/2/19,5,14,89,东北风,4,最弱,71
2024/2/20,0,3,89,北风,3,最弱,14
2024/2/21,-2,0,84,北风,5,最弱,28
2024/2/22,-2,0,79,北风,3,最弱,48
2024/2/23,-2,0,78,北风,3,最弱,58
2024/2/24,-3,0,80,西北风,2,最弱,62
2024/2/25,1,3,80,东北风,1,最弱,89
2024/2/26,-1,5,73,东北风,2,最弱,114
2024/2/27,4,9,63,东南风,1,强,100
2024/2/28,5,7,72,东北风,2,最弱,132
2024/2/29,1,7,77,北风,4,最弱,98
2024/3/1,1,8,77,东北风,2,最弱,61
2024/3/2,1,11,67,西南风,2,最弱,61
2024/3/3,8,14,67,东南风,3,强,60
2024/3/4,9,11,87,东北风,2,最弱,43
2024/3/5,6,9,76,北风,3,最弱,107
2024/3/6,4,11,78,东北风,3,最弱,85
2024/3/7,2,16,48,西北风,2,最弱,81
2024/3/8,6,17,45,东北风,2,最弱,79
2024/3/9,5,15,55,东南风,2,最弱,66
2024/3/10,7,19,60,东南风,2,中等,87
2024/3/11,6,21,52,西风,3,强,87
2024/3/12,10,22,43,东北风,2,最弱,78
2024/3/13,9,20,84,东南风,1,最弱,61
2024/3/14,12,21,70,西北风,1,最弱,54
2024/3/15,12,21,76,东南风,3,强,65
2024/3/16,15,21,94,西南风,1,最弱,93
2024/3/17,8,16,64,东北风,3,最弱,68
2024/3/18,3,12,93,北风,3,最弱,58
2024/3/19,6,19,80,西北风,2,中等,59
2024/3/20,7,22,84,东南风,2,强,72
2024/3/21,13,23,52,南风,3,最弱,65
2024/3/22,19,26,50,东南风,3,最弱,60
2024/3/23,15,28,90,南风,3,最弱,52
2024/3/24,10,18,94,东北风,3,最弱,34
2024/3/25,4,13,88,北风,3,最弱,25
2024/3/26,11,18,84,东北风,2,弱,38
2024/3/27,12,14,96,东风,1,最弱,45
2024/3/28,15,23,63,西风,3,强,58
2024/3/29,16,29,57,西南风,3,强,45
2024/3/30,17,31,59,西南风,2,强,55
2024/3/31,16,27,92,西南风,2,强,60
2024/4/1,17,26,88,东南风,4,最弱,39
2024/4/2,13,22,92,东南风,2,最弱,22
2024/4/3,13,20,72,北风,4,最弱,54
2024/4/4,11,15,80,东北风,3,最弱,60
2024/4/5,11,19,66,东北风,1,最弱,50
2024/4/6,13,18,92,西北风,1,最弱,41
2024/4/7,13,19,93,西北风,1,最弱,60
2024/4/8,11,21,71,北风,3,最弱,43
2024/4/9,14,23,82,东南风,3,中等,36
2024/4/10,16,23,87,西南风,1,最弱,47
2024/4/11,15,22,94,西南风,1,最弱,62
2024/4/12,15,25,93,西南风,2,中等,51
2024/4/13,18,23,89,东南风,3,最弱,47
2024/4/14,16,27,94,西南风,2,最弱,43
2024/4/15,20,30,86,东南风,2,强,55
2024/4/16,18,24,88,东南风,2,最弱,39
2024/4/17,15,24,77,东北风,3,最弱,44
2024/4/18,18,24,76,东南风,3,最弱,44
2024/4/19,16,21,89,东风,1,最弱,30
2024/4/20,17,25,80,东北风,3,最弱,54
2024/4/21,16,25,95,东风,2,最弱,72
2024/4/22,17,26,85,东南风,2,中等,60
2024/4/23,12,27,53,西北风,2,弱,49
2024/4/24,17,27,82,东南风,3,弱,94
2024/4/25,18,26,92,东南风,2,最弱,94
2024/4/26,18,29,91,东南风,1,强,87
2024/4/27,20,30,82,东南风,3,中等,56
2024/4/28,17,25,82,东北风,3,中等,41
2024/4/29,16,23,82,东北风,3,最弱,28
2024/4/30,12,15,93,东北风,5,最弱,34
2024/5/1,14,20,93,东北风,1,最弱,42
2024/5/2,17,22,88,东风,2,最弱,42
2024/5/3,16,18,95,东风,3,最弱,32
2024/5/4,15,16,94,西北风,2,最弱,28
2024/5/5,15,22,94,西风,2,弱,38
2024/5/6,18,28,94,南风,2,最弱,42
2024/5/7,17,30,95,东北风,2,最弱,55
2024/5/8,16,30,57,东北风,3,最弱,56
2024/5/9,17,29,83,东南风,3,最弱,62
2024/5/10,20,27,74,南风,3,最弱,63
2024/5/11,16,25,47,北风,2,最弱,60
2024/5/12,16,29,87,东北风,2,最弱,101
2024/5/13,15,29,82,东南风,3,很强,83
2024/5/14,16,31,81,东南风,2,强,65
2024/5/15,14,29,46,东北风,3,强,67
2024/5/16,20,29,79,东南风,3,最弱,62
2024/5/17,21,32,86,西南风,3,强,63
2024/5/18,22,32,87,东南风,2,中等,59
2024/5/19,22,31,81,东南风,2,最弱,72
2024/5/20,22,28,86,西南风,1,最弱,50
2024/5/21,21,28,93,东北风,2,最弱,45
2024/5/22,21,28,94,东风,2,最弱,32
2024/5/23,21,31,93,西南风,2,中等,35
2024/5/24,24,34,87,东南风,2,很强,48
2024/5/25,25,35,64,东南风,3,很强,46
2024/5/26,22,33,83,西南风,2,最弱,48
2024/5/27,15,29,47,东北风,4,弱,37
2024/5/28,18,29,87,东风,2,最弱,48
2024/5/29,20,30,74,东南风,3,最弱,53
2024/5/30,19,20,95,西北风,2,最弱,106
2024/5/31,20,25,90,东南风,1,最弱,76
2024/6/1,20,29,86,东南风,2,最弱,42
2024/6/2,19,29,66,东北风,1,最弱,44
2024/6/3,21,30,68,东风,2,弱,44
2024/6/4,19,25,92,东南风,1,最弱,37
2024/6/5,18,24,94,东风,2,最弱,42
2024/6/6,20,28,80,东风,2,强,61
2024/6/7,21,29,87,西南风,2,最弱,45
2024/6/8,23,31,88,东南风,2,中等,55
2024/6/9,23,26,84,南风,2,最弱,35
2024/6/10,22,27,89,南风,2,最弱,26
2024/6/11,24,31,84,西南风,1,最弱,32
2024/6/12,24,34,91,西南风,2,中等,47
2024/6/13,24,34,73,东南风,3,最弱,48
2024/6/14,25,35,80,东南风,2,最弱,53
2024/6/15,26,37,92,东南风,2,很强,60
2024/6/16,25,33,79,东南风,3,最弱,55
2024/6/17,24,32,91,东风,2,弱,60
2024/6/18,23,31,88,东南风,3,最弱,40
2024/6/19,25,28,97,东南风,2,最弱,19
2024/6/20,25,28,96,东南风,2,最弱,24
2024/6/21,25,34,96,西南风,3,最弱,24
2024/6/22,24,30,92,西北风,1,最弱,26
2024/6/23,24,30,88,东南风,3,最弱,29
2024/6/24,22,28,90,西南风,2,最弱,40
2024/6/25,21,28,89,东南风,2,最弱,29
2024/6/26,22,29,87,西南风,1,最弱,33
2024/6/27,22,25,94,南风,2,最弱,26
2024/6/28,22,25,96,南风,3,最弱,13
2024/6/29,23,24,95,西南风,2,最弱,16
2024/6/30,24,31,94,西南风,2,弱,27
2024/7/1,22,31,96,东南风,2,最弱,29
2024/7/2,23,30,94,西北风,2,最弱,33
2024/7/3,27,31,86,南风,3,中等,30
2024/7/4,28,32,70,西南风,4,最弱,34
2024/7/5,30,35,61,西南风,4,中等,23
2024/7/6,30,35,63,西南风,4,强,26
2024/7/7,30,36,61,西南风,4,强,23
2024/7/8,31,35,65,西南风,4,最弱,25
2024/7/9,25,32,83,西南风,3,最弱,25
2024/7/10,25,31,83,西北风,2,最弱,28
2024/7/11,25,30,90,东北风,1,最弱,35
2024/7/12,24,34,95,西南风,2,中等,43
2024/7/13,25,29,96,南风,2,最弱,22
2024/7/14,27,29,90,东风,2,最弱,24
2024/7/15,28,31,86,东南风,2,最弱,35
2024/7/16,30,35,79,东南风,2,最弱,40
2024/7/17,30,35,61,西南风,4,最弱,27
2024/7/18,30,35,58,西南风,4,最弱,25
2024/7/19,30,33,62,西南风,4,最弱,21
2024/7/20,30,33,66,西南风,4,最弱,24
2024/7/21,30,37,77,西南风,4,强,28
2024/7/22,30,37,87,西南风,3,最弱,29
2024/7/23,28,38,84,南风,3,最弱,32
2024/7/24,28,39,83,东南风,2,强,52
2024/7/25,28,38,73,东北风,3,弱,39
2024/7/26,28,36,84,东北风,4,强,29
2024/7/27,27,33,96,东北风,4,弱,21
2024/7/28,28,33,93,东南风,3,弱,21
2024/7/29,27,35,66,东南风,3,强,17
2024/7/30,28,36,79,东南风,2,强,26
2024/7/31,28,36,89,西南风,2,中等,25
2024/8/1,28,34,79,西南风,3,弱,20
2024/8/2,29,35,88,西南风,3,弱,27
2024/8/3,29,35,75,西南风,3,最弱,30
2024/8/4,29,36,73,西南风,3,强,28
2024/8/5,28,37,78,西南风,3,强,28
2024/8/6,28,38,81,东南风,2,强,34
2024/8/7,29,38,85,南风,2,最弱,33
2024/8/8,29,38,83,西南风,2,中等,39
2024/8/9,29,38,83,南风,3,最弱,35
2024/8/10,28,37,80,西南风,2,最弱,38
2024/8/11,27,37,80,西北风,2,最弱,83
2024/8/12,26,38,80,西北风,1,强,72
2024/8/13,26,36,78,东北风,2,强,39
2024/8/14,26,35,71,东北风,3,强,35
2024/8/15,26,35,83,东北风,3,强,34
2024/8/16,26,35,67,东北风,2,强,31
2024/8/17,27,36,77,东北风,2,最弱,35
2024/8/18,26,33,93,东风,1,最弱,45
2024/8/19,26,32,90,西北风,1,强,34
2024/8/20,23,34,73,东北风,3,强,30
2024/8/21,26,35,92,西南风,1,强,36
2024/8/22,27,36,88,西南风,2,强,40
2024/8/23,28,37,84,东南风,2,强,43
2024/8/24,28,37,67,东南风,2,强,39
2024/8/25,29,36,87,东南风,2,中等,39
2024/8/26,24,37,84,西南风,2,最弱,44
2024/8/27,25,31,71,北风,4,最弱,28
2024/8/28,24,26,84,北风,4,最弱,27
2024/8/29,25,31,92,东北风,2,中等,40
2024/8/30,27,35,89,西南风,2,强,38
2024/8/31,26,35,87,北风,1,强,44
2024/9/1,28,38,86,西南风,2,强,47
2024/9/2,27,38,78,东北风,2,中等,57
2024/9/3,27,35,71,东北风,2,强,39
2024/9/4,28,37,87,东风,2,强,53
2024/9/5,27,37,75,东北风,4,强,53
2024/9/6,26,34,81,东北风,3,中等,52
2024/9/7,26,36,69,东北风,2,最弱,53
2024/9/8,27,37,76,东南风,3,弱,49
2024/9/9,26,37,79,东风,3,强,55
2024/9/10,28,37,59,东北风,2,强,46
2024/9/11,23,29,82,东北风,4,最弱,43
2024/9/12,23,24,84,北风,3,最弱,27
2024/9/13,24,27,87,西北风,2,弱,32
2024/9/14,25,33,75,东北风,2,中等,44
2024/9/15,24,31,82,东北风,4,中等,44
2024/9/16,23,33,72,东北风,3,弱,30
2024/9/17,25,33,81,北风,3,最弱,44
2024/9/18,24,33,79,北风,2,中等,38
2024/9/19,26,34,81,北风,3,弱,30
2024/9/20,22,34,70,东北风,4,弱,32
2024/9/21,17,25,51,东北风,5,最弱,32
2024/9/22,15,25,52,东北风,4,强,32
2024/9/23,16,27,52,东北风,2,强,41
2024/9/24,17,29,79,北风,1,强,64
2024/9/25,19,31,80,东北风,1,最弱,80
2024/9/26,20,31,83,东风,2,最弱,68
2024/9/27,22,32,83,东南风,2,强,75
2024/9/28,22,33,73,东南风,3,强,36
2024/9/29,23,35,82,东南风,3,强,46
2024/9/30,18,28,75,东风,3,中等,22
2024/10/1,13,24,44,北风,5,最弱,27
2024/10/2,13,26,36,东北风,4,强,47
2024/10/3,12,24,40,东北风,2,强,43
2024/10/4,15,25,79,东北风,2,强,39
2024/10/5,19,26,65,北风,2,最弱,51
2024/10/6,17,24,70,北风,3,最弱,60
2024/10/7,12,19,93,东北风,3,最弱,25
2024/10/8,14,25,80,东北风,2,强,42
2024/10/9,17,27,38,东南风,1,强,58
2024/10/10,14,29,84,东北风,1,最弱,79
2024/10/11,18,29,77,东南风,2,强,91
2024/10/12,19,28,53,东南风,3,最弱,70
2024/10/13,17,23,92,东北风,2,最弱,63
2024/10/14,15,24,88,西南风,1,最弱,75
2024/10/15,22,25,91,东风,1,最弱,81
2024/10/16,19,28,87,东南风,3,最弱,58
2024/10/17,20,24,96,东风,2,最弱,36
2024/10/18,17,28,72,西北风,3,强,23
2024/10/19,13,20,71,东北风,4,最弱,23
2024/10/20,13,16,94,东北风,3,中等,32
