时间,最低温度,最高温度,湿度,风向,风力,紫外线,空气质量
2023-03-22,4,15,9,北风,2,最弱,338
2023-03-23,4,12,8,西北风,2,最弱,104
2023-03-24,3,13,37,西北风,1,弱,61
2023-03-25,-1,15,49,西南风,1,弱,62
2023-03-26,3,16,31,西南风,3,弱,53
2023-03-27,5,20,57,北风,3,最弱,55
2023-03-28,7,21,69,北风,4,强,96
2023-03-29,10,25,86,西风,4,中等,132
2023-03-30,11,25,84,西风,1,弱,117
2023-03-31,10,23,93,东南风,2,中等,85
2023-04-01,12,22,92,西南风,3,最弱,77
2023-04-02,13,20,40,西南风,2,最弱,107
2023-04-03,9,18,27,东风,3,强,74
2023-04-04,6,12,82,东北风,3,最弱,45
2023-04-05,9,17,81,北风,1,弱,37
2023-04-06,5,18,24,西北风,3,弱,40
2023-04-07,4,16,50,西北风,4,最弱,30
2023-04-08,8,22,69,西南风,3,最弱,45
2023-04-09,10,22,46,南风,2,强,89
2023-04-10,11,28,72,西南风,2,强,161
2023-04-11,5,18,14,西北风,4,最弱,328
2023-04-12,11,22,51,西南风,3,弱,313
2023-04-13,13,22,64,东南风,1,最弱,484
2023-04-14,8,20,57,西北风,4,最弱,181
2023-04-15,7,20,73,西北风,2,最弱,75
2023-04-16,10,21,55,南风,2,最弱,47
2023-04-17,10,21,84,东北风,2,中等,88
2023-04-18,9,27,42,南风,1,最弱,72
2023-04-19,16,26,88,西南风,3,最弱,74
2023-04-20,12,18,94,东北风,4,强,72
2023-04-21,8,14,46,西南风,3,中等,39
2023-04-22,7,14,90,南风,1,弱,32
2023-04-23,6,16,26,东南风,2,中等,54
2023-04-24,8,17,57,西南风,3,中等,55
2023-04-25,5,20,80,西北风,3,中等,75
2023-04-26,10,19,66,西南风,3,最弱,53
2023-04-27,12,20,71,西北风,1,中等,83
2023-04-28,11,21,72,西南风,2,中等,68
2023-04-29,9,24,77,西北风,3,很强,41
2023-04-30,11,24,88,西南风,1,强,40
2023-05-01,16,25,54,西北风,3,最弱,67
2023-05-02,16,28,97,东北风,3,最弱,77
2023-05-03,15,27,41,东南风,2,很强,83
2023-05-04,15,20,5,西北风,2,强,53
2023-05-05,14,19,73,西北风,2,最弱,25
2023-05-06,12,24,80,东风,1,最弱,29
2023-05-07,11,26,66,南风,1,最弱,36
2023-05-08,13,28,58,东南风,2,强,51
2023-05-09,14,27,85,东风,3,弱,58
2023-05-10,14,27,88,西南风,6,最弱,56
2023-05-11,13,27,83,西北风,2,强,76
2023-05-12,15,25,70,西南风,2,强,69
2023-05-13,16,28,73,东风,4,最弱,35
2023-05-14,16,30,62,东北风,2,中等,68
2023-05-15,22,34,66,东南风,3,弱,106
2023-05-16,20,34,42,西北风,1,强,90
2023-05-17,15,27,68,东北风,3,最弱,55
2023-05-18,14,28,51,东南风,2,强,48
2023-05-19,14,20,72,北风,5,弱,72
2023-05-20,16,24,79,南风,2,最弱,134
2023-05-21,15,26,58,北风,3,最弱,95
2023-05-22,15,30,82,东南风,1,最弱,39
2023-05-23,18,30,57,南风,2,中等,46
2023-05-24,18,28,49,南风,2,中等,71
2023-05-25,16,25,75,西北风,2,最弱,65
2023-05-26,19,29,42,西风,2,最弱,85
2023-05-27,16,22,30,东北风,2,强,96
2023-05-28,19,28,52,西风,3,很强,52
2023-05-29,19,31,35,西南风,3,中等,68
2023-05-30,15,25,64,东北风,4,中等,57
2023-05-31,16,26,47,东南风,3,最弱,67
2023-06-01,16,31,86,东北风,2,最弱,67
2023-06-02,17,31,91,东南风,2,强,36
2023-06-03,19,33,76,西南风,2,强,40
2023-06-04,20,33,70,西风,2,最弱,38
2023-06-05,21,35,74,东南风,3,最弱,65
2023-06-06,22,34,93,西南风,1,最弱,36
2023-06-07,21,37,71,南风,4,弱,57
2023-06-08,19,34,67,西风,4,最弱,41
2023-06-09,20,34,79,北风,3,弱,32
2023-06-10,17,30,86,东风,4,最弱,26
2023-06-11,17,30,71,西北风,3,最弱,36
2023-06-12,19,30,65,西风,2,中等,42
2023-06-13,20,33,54,西北风,2,弱,36
2023-06-14,21,36,43,北风,4,最弱,80
2023-06-15,23,37,30,北风,3,最弱,95
2023-06-16,24,39,5,北风,4,很强,97
2023-06-17,22,37,58,北风,2,弱,94
2023-06-18,22,34,52,东南风,2,最弱,98
2023-06-19,18,28,88,东风,1,最弱,75
2023-06-20,19,34,92,东风,1,最弱,57
2023-06-21,22,38,38,北风,3,强,41
2023-06-22,24,41,69,西北风,3,最弱,69
2023-06-23,26,40,81,南风,3,最弱,82
2023-06-24,25,40,88,南风,2,最弱,80
2023-06-25,22,34,71,东南风,2,强,77
2023-06-26,24,32,67,东北风,2,中等,56
2023-06-27,25,30,83,西风,4,中等,3
2023-06-28,25,35,54,西北风,3,强,8
2023-06-29,10,17,49,西风,4,最弱,10
2023-06-30,26,30,83,西南风,3,弱,2
2023-07-01,25,39,40,东北风,2,强,75
2023-07-02,24,38,21,南风,2,强,94
2023-07-03,23,33,97,东南风,1,最弱,74
2023-07-04,21,31,73,西风,5,强,43
2023-07-05,23,40,66,东南风,3,强,46
2023-07-06,24,41,57,西风,2,最弱,57
2023-07-07,23,37,72,西北风,3,最弱,51
2023-07-08,24,37,78,西风,3,最弱,28
2023-07-09,25,38,70,南风,2,强,34
2023-07-10,26,39,90,南风,3,最弱,74
2023-07-11,24,34,89,西南风,1,强,69
2023-07-12,21,23,88,西南风,2,最弱,42
2023-07-13,22,23,75,南风,1,强,28
2023-07-14,23,35,80,西南风,5,中等,40
2023-07-15,23,32,42,西风,1,最弱,29
2023-07-16,21,36,83,西南风,2,最弱,33
2023-07-17,23,36,33,西北风,2,中等,71
2023-07-18,25,36,78,东南风,4,强,76
2023-07-19,24,37,16,北风,2,强,75
2023-07-20,24,36,77,东北风,1,中等,77
2023-07-21,21,27,78,东南风,2,强,48
2023-07-22,22,26,34,西南风,4,强,36
2023-07-23,24,34,66,西北风,3,最弱,47
2023-07-24,24,34,64,西南风,2,弱,68
2023-07-25,24,34,72,北风,4,强,62
2023-07-26,24,34,86,西南风,2,最弱,72
2023-07-27,24,33,77,西南风,4,最弱,59
2023-07-28,23,30,33,北风,1,强,30
2023-07-29,23,29,85,西北风,2,弱,36
2023-07-30,21,24,90,南风,1,弱,12
2023-07-31,24,26,70,南风,2,弱,22
2023-08-01,25,28,40,东南风,2,强,41
2023-08-02,26,31,68,西南风,3,最弱,41
2023-08-03,26,32,45,西南风,2,中等,58
2023-08-04,26,34,92,东北风,1,最弱,48
2023-08-05,25,36,30,东北风,2,强,36
2023-08-06,23,28,74,南风,2,最弱,31
2023-08-07,23,27,16,东南风,1,强,44
2023-08-08,24,31,85,南风,2,很强,61
2023-08-09,24,33,48,东南风,1,强,80
2023-08-10,23,32,67,东南风,2,最弱,83
2023-08-11,23,29,67,东南风,1,中等,65
2023-08-12,22,31,66,东风,2,强,33
2023-08-13,23,34,21,南风,1,强,33
2023-08-14,24,35,57,西南风,1,强,50
2023-08-15,24,34,71,西南风,2,最弱,58
2023-08-16,24,35,49,南风,1,中等,71
2023-08-17,25,32,13,东南风,2,很强,71
2023-08-18,22,36,46,西北风,1,强,52
2023-08-19,23,35,86,东南风,1,最弱,78
2023-08-20,23,33,86,东南风,2,强,65
2023-08-21,22,29,61,西南风,2,中等,41
2023-08-22,20,31,52,东北风,2,中等,29
2023-08-23,21,31,76,东南风,1,强,37
2023-08-24,18,22,91,东北风,1,中等,27
2023-08-25,21,28,63,西南风,1,强,36
2023-08-26,25,25,76,东南风,4,中等,10
2023-08-27,22,32,23,西风,1,强,2
2023-08-28,25,33,58,东南风,3,中等,10
2023-08-29,10,22,79,北风,2,中等,3
2023-08-30,20,32,51,西南风,3,强,3
2023-08-31,24,25,67,东南风,4,很强,7
2023-09-01,20,30,69,西南风,1,很强,44
2023-09-02,20,28,59,南风,2,最弱,58
2023-09-03,21,30,30,东南风,1,强,62
2023-09-04,22,30,49,南风,1,强,85
2023-09-05,22,32,40,东南风,2,中等,113
2023-09-06,22,32,28,西南风,2,强,96
2023-09-07,23,31,69,西南风,3,最弱,87
2023-09-08,22,28,93,北风,2,最弱,120
2023-09-09,20,23,90,东南风,1,强,32
2023-09-10,20,24,51,南风,1,强,35
2023-09-11,19,29,33,东北风,2,中等,48
2023-09-12,16,27,60,东南风,1,弱,26
2023-09-13,16,27,80,南风,2,强,43
2023-09-14,16,29,38,西南风,2,强,55
2023-09-15,17,29,34,南风,2,强,65
2023-09-16,19,29,22,南风,2,弱,83
2023-09-17,19,29,71,西南风,2,最弱,84
2023-09-18,19,30,46,东南风,1,最弱,46
2023-09-19,15,24,82,东北风,2,强,28
2023-09-20,15,27,96,东北风,1,最弱,26
2023-09-21,16,28,45,西南风,1,强,49
2023-09-22,16,27,65,东北风,3,强,33
2023-09-23,15,25,40,东南风,2,弱,38
2023-09-24,15,21,36,西南风,1,中等,51
2023-09-25,15,22,40,西南风,1,最弱,51
2023-09-26,16,24,79,西南风,2,最弱,76
2023-09-27,13,28,87,西北风,2,弱,67
2023-09-28,15,26,47,西南风,1,中等,33
2023-09-29,14,27,41,西北风,2,强,46
2023-09-30,11,25,61,西北风,3,最弱,23
2023-10-01,11,26,14,西南风,1,强,28
2023-10-02,14,23,67,西南风,2,强,56
2023-10-03,15,25,50,西南风,2,强,61
2023-10-04,9,24,41,西北风,3,强,20
2023-10-05,12,21,47,西南风,1,强,24
2023-10-06,11,22,42,东风,1,强,36
2023-10-07,11,22,42,西南风,2,强,65
2023-10-08,12,22,72,西北风,2,强,48
2023-10-09,10,23,44,北风,3,强,24
2023-10-10,10,23,41,南风,1,强,26
2023-10-11,12,23,55,西南风,2,最弱,55
2023-10-12,12,20,23,西南风,2,强,106
2023-10-13,9,22,61,西北风,3,最弱,72
2023-10-14,10,24,30,西北风,2,强,27
2023-10-15,7,23,60,东北风,2,强,32
2023-10-16,8,21,54,南风,1,强,40
2023-10-17,14,21,97,西南风,1,弱,63
2023-10-18,11,22,70,西北风,3,最弱,34
2023-10-19,6,20,73,西北风,3,强,21
2023-10-20,5,18,37,西北风,3,强,25
2023-10-21,6,22,62,西南风,1,强,41
2023-10-22,7,23,84,南风,1,强,54
2023-10-23,8,20,46,西南风,1,中等,129
2023-10-24,9,23,78,西南风,1,强,178
2023-10-25,10,27,80,西北风,2,中等,122
2023-10-26,6,22,53,南风,2,弱,38
2023-10-27,7,22,43,西南风,1,强,68
2023-10-28,9,21,65,东风,1,强,108
2023-10-29,11,19,63,东北风,1,强,179
2023-10-30,11,22,35,东北风,1,最弱,154
2023-10-31,12,20,72,东南风,1,强,117
2023-11-01,12,22,93,东南风,1,强,193
2023-11-02,9,20,18,西北风,2,强,112
2023-11-03,6,17,25,东南风,2,最弱,39
2023-11-04,10,16,79,东南风,1,强,66
2023-11-05,5,11,76,东北风,2,中等,45
2023-11-06,0,8,18,西北风,4,中等,44
2023-11-07,2,12,88,南风,2,最弱,43
2023-11-08,2,14,58,东北风,1,强,59
2023-11-09,-2,8,45,西北风,4,强,21
2023-11-10,-4,5,75,北风,2,很强,18
2023-11-11,-2,7,76,西北风,2,最弱,17
2023-11-12,-4,6,39,西北风,3,强,20
2023-11-13,-3,7,81,西南风,1,最弱,36
2023-11-14,-2,11,86,西南风,1,最弱,68
2023-11-15,2,9,35,西南风,1,最弱,73
2023-11-16,-1,11,55,西北风,3,最弱,28
2023-11-17,-2,9,75,西北风,4,最弱,21
2023-11-18,0,11,87,西南风,1,弱,45
2023-11-19,0,17,93,北风,2,最弱,53
2023-11-20,1,15,19,西南风,1,强,96
2023-11-21,3,12,79,东北风,1,最弱,162
2023-11-22,-2,16,93,西北风,2,最弱,128
2023-11-23,-8,1,72,西北风,4,强,32
2023-11-24,-6,1,60,北风,1,最弱,28
2023-11-25,-6,1,38,南风,2,最弱,60
2023-11-26,-5,2,52,东南风,1,强,67
2023-11-27,-5,10,73,西北风,3,最弱,51
2023-11-28,-4,4,87,西南风,2,最弱,29
2023-11-29,-5,1,77,西北风,4,最弱,23
2023-11-30,-6,3,95,西北风,3,最弱,21
2023-12-01,-6,3,81,西北风,1,中等,7
2023-12-02,-5,10,61,北风,2,中等,5
2023-12-03,-4,9,93,西南风,1,最弱,2
2023-12-04,-3,10,57,北风,1,最弱,10
2023-12-05,-1,8,96,西风,1,最弱,4
2023-12-06,-2,11,72,西北风,2,最弱,6
2023-12-07,-2,9,63,东北风,1,最弱,3
2023-12-08,-2,12,91,西北风,1,最弱,5
2023-12-09,-3,8,78,东南风,1,中等,3
2023-12-10,-4,0,75,东南风,2,很强,4
2023-12-11,-7,-1,94,西风,1,弱,7
2023-12-12,-4,-2,63,南风,2,最弱,3
2023-12-13,-5,-1,42,东风,2,很强,6
2023-12-14,-7,-3,25,东南风,1,强,4
2023-12-15,-13,-4,68,西北风,3,最弱,6
2023-12-16,-16,-7,71,西北风,4,中等,4
2023-12-17,-14,-6,16,西南风,1,最弱,9
2023-12-18,-12,-4,70,东南风,1,弱,8
2023-12-19,-12,-6,30,西北风,4,强,10
2023-12-20,-15,-7,79,西北风,3,最弱,7
2023-12-21,-13,-5,77,西北风,3,最弱,8
2023-12-22,-11,-3,35,西北风,1,强,1
2023-12-23,-9,0,83,西北风,2,中等,7
2023-12-24,-9,0,66,西北风,2,最弱,9
2023-12-25,-7,1,45,西南风,1,强,3
2023-12-26,-7,3,73,东北风,1,强,1
2023-12-27,-9,2,75,西北风,1,中等,6
2023-12-28,-8,4,98,西北风,1,最弱,5
2023-12-29,-6,3,62,西北风,1,最弱,5
2023-12-30,-2,2,42,西北风,1,强,2
2023-12-31,-8,5,60,北风,2,弱,25
2024-01-01,-7,2,84,西风,1,最弱,103
2024-01-02,-7,5,75,西北风,1,最弱,126
2024-01-03,-6,5,76,西北风,1,中等,32
2024-01-04,-7,5,86,西北风,2,最弱,85
2024-01-05,-6,6,64,西北风,1,强,40
2024-01-06,-9,2,96,西北风,3,最弱,22
2024-01-07,-9,-1,42,西北风,1,强,24
2024-01-08,-5,1,54,东北风,1,强,63
2024-01-09,-8,5,92,北风,2,中等,50
2024-01-10,-7,3,78,西南风,1,最弱,50
2024-01-11,-2,7,80,西北风,1,最弱,107
2024-01-12,-3,6,85,东北风,1,强,128
2024-01-13,-3,2,48,东北风,1,强,79
2024-01-14,-9,2,76,北风,3,最弱,27
2024-01-15,-7,3,78,西北风,1,最弱,37
2024-01-16,-3,1,77,南风,1,最弱,86
2024-01-17,-4,3,78,西北风,1,弱,129
2024-01-18,-6,3,71,南风,2,强,98
2024-01-19,-5,0,79,东南风,1,最弱,63
2024-01-20,-9,1,88,南风,2,最弱,57
2024-01-21,-11,-4,26,西北风,4,强,25
2024-01-22,-11,-3,93,西北风,3,最弱,19
2024-01-23,-8,0,90,西北风,3,中等,19
2024-01-24,-6,4,68,西北风,2,强,27
2024-01-25,-4,5,67,西北风,3,中等,25
2024-01-26,-6,5,63,北风,2,最弱,37
2024-01-27,-7,4,40,西北风,2,强,36
2024-01-28,-7,6,77,西北风,1,最弱,51
2024-01-29,-4,3,54,东风,2,最弱,94
2024-01-30,-4,-1,97,东北风,1,最弱,132
2024-01-31,-6,1,87,东北风,2,强,67
2024-02-01,-8,-1,47,南风,2,最弱,38
2024-02-02,-7,0,46,东南风,1,强,67
2024-02-03,-7,4,89,东南风,1,弱,86
2024-02-04,-4,0,73,东南风,1,最弱,119
2024-02-05,-5,4,90,西南风,1,最弱,102
2024-02-06,-5,4,72,西北风,3,强,57
2024-02-07,-6,6,80,西北风,2,强,26
2024-02-08,-5,6,52,西北风,1,弱,32
2024-02-09,-4,9,81,西北风,2,弱,57
2024-02-10,-4,7,96,西北风,1,最弱,37
2024-02-11,-4,12,48,西北风,1,最弱,87
2024-02-12,-3,12,64,东北风,1,强,131
2024-02-13,-1,15,97,东北风,1,最弱,162
2024-02-14,-3,12,97,北风,3,最弱,69
2024-02-15,-4,9,91,西北风,2,弱,25
2024-02-16,0,9,80,西南风,1,中等,66
2024-02-17,2,11,82,东南风,1,最弱,94
2024-02-18,3,9,69,东北风,2,弱,93
2024-02-19,-5,3,33,北风,3,很强,30
2024-02-20,-4,-1,96,东南风,1,最弱,24
2024-02-21,-5,0,56,西南风,1,最弱,23
2024-02-22,-6,3,88,西北风,2,最弱,22
2024-02-23,-5,3,75,南风,1,最弱,41
2024-02-24,-4,5,40,西南风,1,最弱,64
2024-02-25,-4,10,1,西北风,2,最弱,45
2024-02-26,-4,4,84,南风,2,最弱,81
2024-02-27,-3,5,70,西南风,2,最弱,71
2024-02-28,-3,6,76,东北风,2,最弱,71
2024-02-29,-5,4,76,西北风,4,最弱,27
2024-03-01,-4,5,77,西南风,2,最弱,38
2024-03-02,-3,11,93,西北风,2,最弱,81
2024-03-03,-2,9,92,东南风,1,中等,56
2024-03-04,0,6,96,东北风,2,最弱,55
2024-03-05,-1,4,58,北风,1,强,79
2024-03-06,-1,9,68,东北风,1,强,55
2024-03-07,-2,11,61,西北风,3,强,72
2024-03-08,-2,11,60,西南风,1,中等,24
2024-03-09,-1,14,71,西南风,2,中等,64
2024-03-10,1,13,92,东风,1,最弱,119
2024-03-11,0,17,51,东北风,2,强,84
2024-03-12,2,15,91,西南风,1,中等,47
2024-03-13,2,20,43,西北风,1,强,65
2024-03-14,5,21,41,西南风,2,强,59
2024-03-15,7,21,83,南风,2,最弱,110
2024-03-16,6,21,78,西北风,3,最弱,123
2024-03-17,2,14,26,南风,1,强,37
2024-03-18,3,16,66,东南风,1,强,115
2024-03-19,1,16,82,西北风,4,最弱,81
2024-03-20,1,15,73,西南风,2,最弱,54
2024-03-21,4,13,56,东南风,1,最弱,85
2024-03-22,6,23,94,西北风,3,最弱,68
2024-03-23,8,21,51,东南风,1,强,89
2024-03-24,6,12,47,东南风,2,弱,78
2024-03-25,6,16,80,东风,1,最弱,85
2024-03-26,7,12,90,西南风,2,最弱,114
2024-03-27,8,10,73,东风,1,强,154
2024-03-28,6,16,75,西北风,3,弱,206
2024-03-29,8,20,65,西北风,3,最弱,93
2024-03-30,8,22,72,西北风,2,最弱,48
2024-03-31,7,21,60,东南风,1,强,84
2024-04-01,9,14,86,东南风,3,最弱,78
2024-04-02,11,20,86,东北风,2,中等,84
2024-04-03,10,20,84,西南风,2,最弱,71
2024-04-04,5,16,71,东南风,2,弱,70
2024-04-05,8,20,88,南风,1,最弱,70
2024-04-06,13,27,76,西风,1,最弱,101
2024-04-07,12,26,61,西北风,1,最弱,44
2024-04-08,8,21,27,东南风,3,强,89
2024-04-09,7,16,64,南风,3,强,61
2024-04-10,6,11,70,东南风,1,强,68
2024-04-11,11,22,13,西南风,1,强,119
2024-04-12,16,27,62,西南风,2,最弱,166
2024-04-13,16,26,70,南风,3,强,80
2024-04-14,12,19,72,西南风,2,强,64
2024-04-15,11,23,88,西北风,4,弱,93
2024-04-16,8,26,58,西风,1,最弱,57
2024-04-17,13,27,73,西南风,1,最弱,93
2024-04-18,15,29,75,东南风,2,强,89
2024-04-19,12,20,58,东风,3,最弱,64
2024-04-20,10,22,52,北风,1,强,50
2024-04-21,13,24,56,南风,2,最弱,94
2024-04-22,14,24,88,东北风,1,最弱,96
2024-04-23,9,20,67,东北风,3,最弱,25
2024-04-24,12,25,58,西南风,3,强,53
2024-04-25,15,27,66,东南风,2,弱,104
2024-04-26,16,27,80,西南风,1,最弱,116
2024-04-27,15,22,61,东南风,3,强,94
2024-04-28,11,16,80,东风,3,弱,26
2024-04-29,7,14,84,东北风,1,很强,27
2024-04-30,9,24,88,西北风,2,最弱,33
2024-05-01,11,26,74,西南风,2,最弱,47
2024-05-02,13,27,77,西南风,2,强,64
2024-05-03,14,26,57,西南风,3,强,62
2024-05-04,13,22,57,东南风,2,最弱,74
2024-05-05,15,21,96,东南风,1,最弱,94
2024-05-06,14,26,95,东北风,3,最弱,64
2024-05-07,13,28,38,东北风,1,弱,58
2024-05-08,16,29,78,西南风,2,强,79
2024-05-11,14,25,86,西北风,4,最弱,124
2024-05-12,13,29,26,西北风,3,强,44
2024-05-13,18,31,29,西南风,2,强,59
2024-05-14,15,32,83,东北风,4,弱,64
2024-05-15,14,26,44,西北风,2,强,34
2024-05-16,16,28,80,西南风,2,强,63
2024-05-17,18,31,79,东风,2,弱,89
2024-05-18,20,31,96,东南风,2,最弱,99
2024-05-19,17,24,98,东风,2,最弱,63
2024-05-20,16,26,77,南风,3,最弱,36
2024-05-21,17,28,82,南风,2,最弱,54
2024-05-22,22,30,40,西南风,2,很强,96
2024-05-23,17,29,69,东北风,3,最弱,69
2024-05-24,15,19,48,东南风,2,中等,36
2024-05-25,12,14,73,东风,2,弱,27
2024-05-26,15,28,75,西北风,4,弱,30
2024-05-27,15,29,70,东北风,1,强,40
2024-05-28,20,30,71,西南风,1,最弱,75
2024-05-29,20,31,51,西南风,3,强,77
2024-05-30,19,32,88,西南风,2,最弱,45
2024-06-01,18,32,35,西南风,1,弱,45
2024-06-02,18,31,72,东北风,2,最弱,50
2024-06-03,19,33,72,西南风,1,中等,71
2024-06-04,21,33,67,南风,2,弱,73
2024-06-05,21,29,53,南风,2,中等,69
2024-06-06,20,30,49,西南风,3,弱,82
2024-06-07,15,23,74,西北风,1,弱,55
2024-06-08,19,30,76,西南风,1,强,70
2024-06-09,20,35,58,东北风,1,强,81
2024-06-10,22,33,72,西南风,1,最弱,79
2024-06-11,22,36,69,西南风,2,强,74
2024-06-12,23,36,80,西南风,1,中等,82
2024-06-13,22,33,85,西南风,1,最弱,77
2024-06-14,21,33,59,北风,1,强,50
2024-06-15,20,32,73,北风,2,最弱,45
2024-06-16,22,35,80,西南风,1,很强,70
2024-06-17,24,37,70,西南风,2,中等,89
2024-06-18,25,37,59,西南风,2,强,93
2024-06-19,24,36,12,南风,3,强,91
2024-06-20,23,32,79,东南风,2,最弱,74
2024-06-23,19,29,67,西北风,3,最弱,127
2024-06-24,20,33,9,西北风,2,很强,32
2024-06-25,20,35,75,东北风,1,中等,53
2024-06-26,24,36,67,西南风,2,强,87
2024-06-27,24,35,79,西南风,4,强,73
2024-06-28,24,35,69,西南风,3,弱,83
2024-06-29,23,32,90,东南风,2,最弱,73
2024-06-30,10,23,51,北风,4,最弱,8
2024-07-01,22,28,50,东南风,1,最弱,38
2024-07-02,18,25,77,北风,2,最弱,42
2024-07-03,20,28,76,南风,2,强,41
2024-07-04,22,29,83,东南风,1,中等,74
2024-07-05,23,32,44,南风,2,强,86
2024-07-06,24,33,41,西南风,2,强,45
2024-07-07,24,32,67,东南风,1,弱,47
2024-07-08,23,33,84,东北风,2,弱,40
2024-07-09,23,32,65,南风,1,最弱,72
2024-07-10,24,34,82,西南风,1,最弱,84
2024-07-11,25,34,39,西南风,2,强,87
2024-07-12,22,32,84,西南风,2,最弱,56
2024-07-14,22,29,71,东南风,2,弱,84
2024-07-15,23,29,58,南风,2,弱,57
2024-07-16,23,29,60,东南风,2,中等,43
2024-07-17,22,35,64,西南风,1,强,34
2024-07-18,25,37,78,西北风,3,中等,37
2024-07-19,26,35,64,西南风,2,最弱,65
2024-07-20,26,34,50,西南风,2,最弱,58
2024-07-21,27,34,61,西南风,2,中等,48
2024-07-22,26,32,56,西南风,1,强,43
2024-07-23,27,35,58,西南风,2,强,61
2024-07-24,24,36,88,东南风,1,中等,44
2024-07-25,25,27,85,东南风,1,最弱,29
2024-07-26,25,32,50,东南风,2,强,38
2024-07-27,25,33,76,东南风,2,最弱,39
2024-07-28,26,35,67,西南风,2,强,35
2024-07-29,25,35,96,东南风,2,最弱,46
2024-07-30,25,29,83,东南风,1,最弱,20
2024-07-31,24,32,75,东北风,2,最弱,8
2024-08-01,26,34,87,东北风,1,很强,34
2024-08-02,25,34,60,东南风,1,强,40
2024-08-03,25,32,31,东风,1,强,37
2024-08-04,25,32,72,东南风,1,强,42
2024-08-05,24,33,36,南风,1,强,32
2024-08-06,25,34,92,东南风,2,最弱,53
2024-08-07,24,31,51,西南风,2,强,55
2024-08-08,25,33,62,东南风,1,最弱,47
2024-08-09,24,29,77,东南风,2,强,58
2024-08-10,24,33,81,南风,2,中等,29
2024-08-11,24,32,14,西北风,3,很强,29
2024-08-12,23,30,72,北风,3,最弱,20
2024-08-13,22,28,52,东北风,2,强,20
2024-08-14,23,32,72,东南风,1,强,28
2024-08-15,24,31,33,南风,2,强,48
2024-08-16,24,30,40,西南风,1,中等,52
2024-08-17,23,31,97,南风,1,最弱,44
2024-08-18,23,30,79,东南风,1,最弱,36
2024-08-19,23,28,70,东南风,2,弱,29
2024-08-20,22,28,73,东北风,1,弱,22
2024-08-21,23,31,72,南风,1,最弱,26
2024-08-22,24,35,64,西北风,1,中等,31
2024-08-23,24,33,58,南风,1,强,50
2024-08-24,24,32,72,南风,1,中等,39
2024-08-25,22,29,99,东风,1,最弱,36
2024-08-26,19,22,59,东北风,3,最弱,27
2024-08-27,18,30,81,东北风,2,最弱,23
2024-08-28,18,30,81,南风,1,最弱,38
2024-08-29,21,30,88,南风,2,弱,47
2024-08-30,23,34,76,东风,1,弱,70
2024-08-31,25,29,62,东风,2,最弱,42
2024-09-01,19,32,93,东北风,3,最弱,30
2024-09-02,18,28,92,东南风,1,最弱,23
2024-09-03,20,27,76,南风,2,最弱,37
2024-09-04,21,25,44,东南风,1,强,62
2024-09-05,17,29,44,东北风,3,中等,32
2024-09-06,21,29,94,南风,1,最弱,31
2024-09-07,18,21,71,东北风,2,最弱,26
2024-09-08,20,23,19,东北风,1,很强,28
2024-09-09,21,23,93,东北风,1,最弱,70
2024-09-10,19,24,83,北风,1,最弱,19
2024-09-11,17,27,62,东北风,1,强,23
2024-09-12,18,29,63,东风,1,弱,28
2024-09-13,19,28,48,东南风,2,强,35
2024-09-14,16,25,86,东北风,3,强,25
2024-09-15,17,25,63,东南风,1,最弱,32
2024-09-16,19,28,71,东风,1,弱,44
2024-09-17,20,29,44,东风,2,强,27
2024-09-18,20,29,32,东南风,2,中等,40
2024-09-19,17,30,38,东南风,1,最弱,53
2024-09-20,12,20,57,东北风,3,弱,36
2024-09-21,12,23,46,西北风,3,最弱,19
2024-09-22,11,23,73,东北风,1,最弱,21
2024-09-23,12,24,67,西南风,2,最弱,38
2024-09-24,14,25,64,南风,2,最弱,58
2024-09-25,14,25,77,东北风,2,中等,52
2024-09-26,16,23,77,东南风,2,强,38
2024-09-27,18,24,71,东南风,2,最弱,47
2024-09-28,19,22,70,东北风,2,强,56
2024-09-29,15,25,80,西南风,2,弱,72
2024-09-30,13,20,58,北风,3,中等,19
2024-10-01,7,17,69,西北风,4,强,18
2024-10-02,7,20,75,西北风,2,最弱,18
2024-10-03,8,22,73,南风,2,弱,31
2024-10-04,9,22,86,西南风,2,弱,64
2024-10-05,13,23,86,南风,1,最弱,85
2024-10-06,10,18,56,东北风,2,强,85
2024-10-07,8,22,60,北风,2,最弱,27
2024-10-08,10,23,33,西南风,1,强,28
2024-10-09,11,19,44,西南风,1,弱,92
2024-10-10,8,22,40,西北风,1,强,24
2024-10-11,10,23,74,东南风,1,强,57
2024-10-12,13,24,41,东南风,1,强,91
2024-10-13,13,18,14,东南风,1,强,122
2024-10-14,12,20,86,西南风,2,最弱,133
2024-10-15,10,21,47,东北风,2,强,46
2024-10-16,13,18,78,南风,2,最弱,47
2024-10-17,14,17,72,东北风,1,弱,59
2024-10-18,5,18,77,东北风,2,强,42
2024-10-19,2,13,61,东北风,2,强,17
2024-10-20,1,12,67,南风,3,中等,37
2024-10-21,6,13,51,南风,1,强,55
2024-10-22,3,17,81,西北风,3,很强,29
2024-10-23,5,19,71,西南风,1,弱,45
2024-10-24,7,21,88,东风,1,强,72
2024-10-25,10,19,68,东南风,1,中等,164
2024-10-26,10,16,94,东北风,1,中等,216
2024-10-27,4,18,46,北风,2,强,24
2024-10-28,7,19,83,南风,1,中等,45
